id,text_snippet,labels
1164,"We like your product, but CompetitorY offers better AI engine. Is your solution encryption? Our team is concerned about compliance. I'm not sure if AI engine solves our use case. We're still evaluating.","Competition, Objection, Security"
1165,"We like your product, but TechCorp offers better remote monitoring. Is your solution SOC2 certified? Our team is concerned about compliance. I'm not sure if AI engine solves our use case. We're still evaluating.",rand
1166,"We like your product, but CompetitorZ offers better automation. The remote monitoring looks great, but the budget is too high. I'm not sure if automation solves our use case. We're still evaluating.","Pricing Discussion, Competition, Objection"
1167,I'm not sure if data pipeline solves our use case. We're still evaluating.,Objection
1168,"We like your product, but CompetitorY offers better analytics. The data pipeline looks great, but the budget is too high. Is your solution SOC2 certified? Our team is concerned about compliance. I'm not sure if data pipeline solves our use case. We're still evaluating.","Pricing Discussion, Competition, Objection, Security"
1169,"We like your product, but CompetitorX offers better automation. The analytics looks great, but the budget is too high. Is your solution privacy policy? Our team is concerned about compliance.","Pricing Discussion, Competition, Security"
1170,"We like your product, but MediPlus offers better AI engine. The remote monitoring looks great, but the budget is too high. Is your solution data compliance? Our team is concerned about compliance. I'm not sure if automation solves our use case. We're still evaluating.","Pricing Discussion, Competition, Objection, Security"
1171,"The analytics looks great, but the discount is too high. Is your solution SOC2 certified? Our team is concerned about compliance.","Pricing Discussion, Security"
1172,I'm not sure if automation solves our use case. We're still evaluating.,Objection
1173,"The analytics looks great, but the discount is too high. Is your solution privacy policy? Our team is concerned about compliance.",rand
1174,I'm not sure if AI engine solves our use case. We're still evaluating.,Objection
1175,"We like your product, but MediPlus offers better remote monitoring. Is your solution encryption? Our team is concerned about compliance.","Competition, Security"
1176,"We like your product, but CompetitorZ offers better remote monitoring. I'm not sure if analytics solves our use case. We're still evaluating.",rand
1177,"We like your product, but CompetitorZ offers better data pipeline. The AI engine looks great, but the subscription cost is too high. I'm not sure if AI engine solves our use case. We're still evaluating.","Pricing Discussion, Competition, Objection"
1178,"The analytics looks great, but the budget is too high. Is your solution privacy policy? Our team is concerned about compliance.","Pricing Discussion, Security"
1179,"The AI engine looks great, but the discount is too high. I'm not sure if AI engine solves our use case. We're still evaluating.","Pricing Discussion, Objection"
1180,Is your solution SOC2 certified? Our team is concerned about compliance.,Security
1181,I'm not sure if automation solves our use case. We're still evaluating.,Objection
1182,"We like your product, but CompetitorY offers better data pipeline. Is your solution privacy policy? Our team is concerned about compliance. I'm not sure if remote monitoring solves our use case. We're still evaluating.","Competition, Objection, Security"
1183,Is your solution privacy policy? Our team is concerned about compliance. I'm not sure if automation solves our use case. We're still evaluating.,"Objection, Security"
1184,Is your solution privacy policy? Our team is concerned about compliance. I'm not sure if automation solves our use case. We're still evaluating.,"Objection, Security"
1185,"The analytics looks great, but the discount is too high. Is your solution SOC2 certified? Our team is concerned about compliance. I'm not sure if automation solves our use case. We're still evaluating.","Pricing Discussion, Objection, Security"
1186,"The AI engine looks great, but the budget is too high. I'm not sure if analytics solves our use case. We're still evaluating.","Pricing Discussion, Objection"
1187,"The remote monitoring looks great, but the discount is too high. I'm not sure if analytics solves our use case. We're still evaluating.","Pricing Discussion, Objection"
